model,time_utc,elfin_x_gsm_re,elfin_y_gsm_re,elfin_z_gsm_re,elfin_r_re,elfin_b_tot_nt,field_line_type,fp_north_x_gsm_re,fp_north_y_gsm_re,fp_north_z_gsm_re,fp_north_lat_deg,fp_north_lon_deg,fp_north_alt_km,fp_south_x_gsm_re,fp_south_y_gsm_re,fp_south_z_gsm_re,fp_south_lat_deg,fp_south_lon_deg,fp_south_alt_km,field_line_len_re,flux_tube_vol_re_nt,b_normal_north_nt,b_normal_south_nt,min_b_tot_nt
argus,2022-09-04T04:06:46Z,0.407249290982,-0.238134289810,0.930980502896,1.04368799062,52458.2403223,closed_100km,0.394067980291,-0.228698674654,0.905656926696,70.4059289565,82.0777822361,99.9999444358,0.459901748256,-0.173676019616,-0.887550581828,-53.8390445454,98.6107123512,99.9998738637,16.6632018601,0.0609951288150,-56922.7998080,57470.2682721,112.834534905
argus,2022-09-04T04:06:47Z,0.406283256673,-0.237628929920,0.931530171608,1.04368676029,52450.9448644,closed_100km,0.393140568543,-0.228212741386,0.906179719601,70.4706178957,82.0431783352,99.9999447432,0.459103776865,-0.173182551692,-0.888056207321,-53.8981747166,98.6273400150,99.9998740293,16.7583393938,0.0620638291138,-56915.5925657,57481.3621982,111.831963428
argus,2022-09-04T04:06:48Z,0.405316647800,-0.237123239768,0.932078519801,1.04368548083,52443.6141694,closed_100km,0.392212606158,-0.227726500735,0.906701325051,70.5353029858,82.0083760976,99.9999450503,0.458287384911,-0.172693823839,-0.888569074085,-53.9582823611,98.6430277058,99.9998741986,16.8539984625,0.0631488693482,-56908.3129298,57492.1479849,110.848042027
argus,2022-09-04T04:06:49Z,0.404349510336,-0.236617210402,0.932625619209,1.04368423212,52436.2367319,closed_100km,0.391284102786,-0.227239919809,0.907221746967,70.5999849743,81.9733789397,99.9999453571,0.457478215913,-0.172210400980,-0.889075922716,-54.0178005144,98.6585149532,99.9998743673,16.9501864018,0.0642504738480,-56900.9618320,57502.7311172,109.882491064
argus,2022-09-04T04:06:50Z,0.403381831640,-0.236110865814,0.933171470692,1.04368301546,52428.8124559,closed_100km,0.390355045821,-0.226753021166,0.907740984983,70.6646637053,81.9381805260,99.9999456635,0.456666151770,-0.171729160569,-0.889582545495,-54.0774093500,98.6737702330,99.9998745372,17.0468982324,0.0653688003602,-56893.5394679,57513.1631463,108.934407110
argus,2022-09-04T04:06:51Z,0.402413609207,-0.235604161494,0.933715998622,1.04368175220,52421.3540287,closed_100km,0.389425466204,-0.226265786110,0.908259030360,70.7293383244,81.9027845326,99.9999459697,0.455847255169,-0.171248899492,-0.890091169599,-54.1373727460,98.6887801009,99.9998747091,17.1441390422,0.0665040661727,-56886.0469054,57523.4619794,108.003950935
argus,2022-09-04T04:06:52Z,0.401444827359,-0.235097147692,0.934259280732,1.04368051716,52413.8498325,closed_100km,0.388495317037,-0.225778239915,0.908775896711,70.7940103134,81.8671806351,99.9999462755,0.455039324244,-0.170763413029,-0.890593930675,-54.1967440503,98.7046601593,99.9998748802,17.2419459778,0.0676567322764,-56878.4839070,57533.9214602,107.091090754
argus,2022-09-04T04:06:53Z,0.400475516923,-0.234589794848,0.934801314009,1.04367931290,52406.3002848,closed_100km,0.387564626754,-0.225290353639,0.909291578880,70.8586793202,81.8313736034,99.9999465810,0.454221595594,-0.170277647216,-0.891100425731,-54.2566756436,98.7203189083,99.9998750539,17.3403088880,0.0688269905869,-56870.8515972,57544.2725934,106.195349213
argus,2022-09-04T04:06:54Z,0.399505668291,-0.234082100703,0.935342022444,1.04367806713,52398.7167922,closed_100km,0.386633416597,-0.224802146915,0.909806062876,70.9233435777,81.7953608729,99.9999468861,0.453399903984,-0.169807900264,-0.891604594224,-54.3164714318,98.7344495778,99.9998752283,17.4392140048,0.0700150258237,-56863.1506119,57554.0151626,105.316004827
argus,2022-09-04T04:06:55Z,0.398535278429,-0.233574091554,0.935881482896,1.04367685345,52391.0881986,closed_100km,0.385701652568,-0.224313622661,0.910319362254,70.9880047271,81.7591363522,99.9999471909,0.452578185220,-0.169340572509,-0.892107036286,-54.3761802903,98.7484108323,99.9998754033,17.5386835442,0.0712211765869,-56855.3810555,57563.6116499,104.452610369
argus,2022-09-04T04:06:56Z,0.397564341796,-0.233065749144,0.936419696608,1.04367566681,52383.4156664,closed_100km,0.384769331438,-0.223824764949,0.910831482063,71.0526635410,81.7226996946,99.9999474953,0.451753314072,-0.168871932464,-0.892610029335,-54.4360695460,98.7624464595,99.9998755798,17.6387199923,0.0724456647575,-56847.5435608,57573.1658395,103.605688074
argus,2022-09-04T04:06:57Z,0.396592872510,-0.232557083864,0.936956584188,1.04367444370,52375.7094181,closed_100km,0.383836493296,-0.223335602800,0.911342398185,71.1173169544,81.6860489199,99.9999477994,0.450931731136,-0.168399470389,-0.893110804316,-54.4958025663,98.7769874016,99.9998757568,17.7393332858,0.0736887495241,-56839.6389246,57582.7956349,102.774697393
argus,2022-09-04T04:06:58Z,0.395620870571,-0.232048095759,0.937492145624,1.04367318404,52367.9698077,closed_100km,0.382903137947,-0.222846136191,0.911852110666,71.1819650058,81.6491817818,99.9999481031,0.450113937617,-0.167917602855,-0.893610159251,-54.5554657873,98.7925641178,99.9998759346,17.8405520353,0.0749508446329,-56831.6676939,57592.6868184,101.959966761
argus,2022-09-04T04:06:59Z,0.394648331470,-0.231538776823,0.938026536286,1.04367202390,52360.1762534,closed_100km,0.381969204353,-0.222356316791,0.912360656594,71.2466125711,81.6120962233,99.9999484064,0.449292885564,-0.167440956265,-0.894108886856,-54.6151787524,98.8076163464,99.9998761135,17.9423754788,0.0762323229786,-56823.6300520,57602.3230721,101.160399592
argus,2022-09-04T04:07:00Z,0.393675250110,-0.231029132853,0.938559524781,1.04367075476,52352.3610833,closed_100km,0.381034774177,-0.221866212336,0.912867985302,71.3112530705,81.5747892433,99.9999487093,0.448465348046,-0.166978919364,-0.894606852916,-54.6749407998,98.8211764367,99.9998762934,18.0447850218,0.0775333491548,-56815.5270068,57611.3783989,100.376208849
argus,2022-09-04T04:07:01Z,0.392701649771,-0.230519152486,0.939091340351,1.04366958896,52344.4923152,closed_100km,0.380099781653,-0.221375748747,0.913374141930,71.3758925603,81.5372617979,99.9999490119,0.447631475647,-0.166523126029,-0.895105534094,-54.7349177947,98.8340146230,99.9998764750,18.1477999916,0.0788543657837,-56807.3588881,57620.1241590,99.6071631740
argus,2022-09-04T04:07:02Z,0.391727522322,-0.230008867768,0.939621828478,1.04366839156,52336.5907978,closed_100km,0.379164274835,-0.220884996812,0.913879089284,71.4405260426,81.4995068120,99.9999493140,0.446799009022,-0.166066754195,-0.895602344800,-54.7947852773,98.8469998778,99.9998766572,18.2514323927,0.0801955984787,-56799.1262698,57628.8287036,98.8527174227
argus,2022-09-04T04:07:03Z,0.390752856682,-0.229498242150,0.940150991657,1.04366715253,52328.6584730,closed_100km,0.378228246898,-0.220393924419,0.914382837839,71.5051550643,81.4615256522,99.9999496158,0.445969942503,-0.165603183139,-0.896097521116,-54.8545606703,98.8608078516,99.9998768400,18.3557056835,0.0815574630984,-56790.8298781,57637.7209611,98.1129886067
argus,2022-09-04T04:07:04Z,0.389777683146,-0.228987316857,0.940678979371,1.04366602694,52320.6720385,closed_100km,0.377291663407,-0.219902525254,0.914885403110,71.5697816038,81.4233130540,99.9999499172,0.445147606950,-0.165123744763,-0.896591008051,-54.9142227529,98.8763497536,99.9998770234,18.4606536935,0.0829404251094,-56782.4698755,57647.1061437,97.3889637166
argus,2022-09-04T04:07:05Z,0.388801961812,-0.228476048459,0.941205566113,1.04366478714,52312.6665357,closed_100km,0.376354579025,-0.219410824849,0.915386756377,71.6344020016,81.3848689024,99.9999502181,0.444321771532,-0.164649980303,-0.897083904839,-54.9739407209,98.8913133137,99.9998772080,18.5662567298,0.0843448064509,-56774.0473018,57656.2179829,96.6797256597
argus,2022-09-04T04:07:06Z,0.387825717436,-0.227964459884,0.941730902621,1.04366358326,52304.6194571,closed_100km,0.375416956079,-0.218918800882,0.915886918290,71.6990189849,81.3461897553,99.9999505186,0.443488477209,-0.164191591140,-0.897576390979,-55.0337526912,98.9046700653,99.9998773937,18.6725195554,0.0857710678511,-56765.5624076,57664.7130110,95.9849606710
argus,2022-09-04T04:07:07Z,0.386848955559,-0.227452569472,0.942254987630,1.04366242027,52296.5303824,closed_100km,0.374478797968,-0.218426469511,0.916385883426,71.7636318045,81.3072711594,99.9999508187,0.442650509205,-0.163740521318,-0.898068566012,-55.0936582466,98.9172505652,99.9998775807,18.7794490944,0.0872195880719,-56757.0156573,57672.8702984,95.3033964517
argus,2022-09-04T04:07:08Z,0.385871679216,-0.226940351028,0.942777744254,1.04366122416,52288.4111530,closed_100km,0.373540137473,-0.217933827376,0.916883639112,71.8282389637,81.2681146367,99.9999511184,0.441809702054,-0.163294643457,-0.898559917131,-55.1535913376,98.9293074121,99.9998777687,18.8870580751,0.0886907907366,-56748.4080529,57680.7702516,94.6357674161
argus,2022-09-04T04:07:09Z,0.384893874292,-0.226427794238,0.943299251860,1.04366005913,52280.2521990,closed_100km,0.372600934967,-0.217440845758,0.917380208072,71.8928435147,81.2287173221,99.9999514176,0.440973558353,-0.162838552155,-0.899049564255,-55.2134185242,98.9425129748,99.9998779573,18.9953913457,0.0901851686544,-56739.7398636,57688.9665252,93.9828487567
argus,2022-09-04T04:07:10Z,0.383915557408,-0.225914954040,0.943819506683,1.04365893992,52272.0515621,closed_100km,0.371661200671,-0.216947573022,0.917875574548,71.9574431778,81.1890707941,99.9999517164,0.440145202890,-0.162365672781,-0.899537168705,-55.2730868109,98.9575856592,99.9998781463,19.1044802343,0.0917032138116,-56731.0113903,57697.6973713,93.3450839560
argus,2022-09-04T04:07:11Z,0.382936692729,-0.225401771010,0.944338360467,1.04365770637,52263.8339522,closed_100km,0.370720964144,-0.216453998792,0.918369728951,72.0220368772,81.1491771451,99.9999520147,0.439327516042,-0.161870319711,-0.900022348971,-55.3325390564,98.9751570438,99.9998783355,19.2143171249,0.0932454216462,-56722.2236556,57707.1715482,92.7210383571
argus,2022-09-04T04:07:12Z,0.381957356524,-0.224888277346,0.944856034439,1.04365659357,52255.5644984,closed_100km,0.369780204462,-0.215960085720,0.918862688326,72.0866270453,81.1090367147,99.9999523125,0.438534678973,-0.161323687351,-0.900503372167,-55.3915126829,98.9983877743,99.9998785241,19.3249252469,0.0948123307850,-56713.3772358,57718.4346471,92.1106621976
argus,2022-09-04T04:07:13Z,0.380977469489,-0.224374467174,0.945372384227,1.04365544057,52247.2673127,closed_100km,0.368838909803,-0.215465874727,0.919354447641,72.1512127707,81.0686395310,99.9999526100,0.437757660838,-0.160743949631,-0.900981352512,-55.4501738637,99.0253095857,99.9998787126,19.4363142853,0.0964045411167,-56704.4722093,57730.8346250,91.5133492579
argus,2022-09-04T04:07:14Z,0.379997073532,-0.223860347535,0.945887404310,1.04365425919,52238.9413610,closed_100km,0.367897115488,-0.214971369153,0.919844991872,72.2157921864,81.0279862905,99.9999529069,0.436992481861,-0.160139023993,-0.901456790078,-55.5085966641,99.0550675312,99.9998789011,19.5484816147,0.0980225711416,-56695.5095715,57744.0877036,90.9293030234
argus,2022-09-04T04:07:15Z,0.379016178260,-0.223345920759,0.946401170679,1.04365312224,52230.5760006,closed_100km,0.366954801805,-0.214476550224,0.920334333135,72.2803669735,80.9870746614,99.9999532033,0.436228932217,-0.159529670335,-0.901930923251,-55.5669682772,99.0853944798,99.9998790904,19.6613981000,0.0996671337956,-56686.4897674,57757.4433476,90.3559871731
argus,2022-09-04T04:07:16Z,0.378034768527,-0.222831166308,0.946913608571,1.04365195204,52222.1833611,closed_100km,0.366011984814,-0.213981420627,0.920822464285,72.3449362463,80.9459032245,99.9999534993,0.435451566468,-0.158947775669,-0.902405569449,-55.6255668269,99.1127945436,99.9998792813,19.7749855325,0.101338845428,-56677.4135466,57768.1168530,89.7912712571
argus,2022-09-04T04:07:17Z,0.377052835755,-0.222316092160,0.947424796105,1.04365081807,52213.7530944,closed_100km,0.365065806300,-0.213484757666,0.921310794121,72.4096864889,80.9043197066,99.9999537956,0.434675587271,-0.158362300696,-0.902878888296,-55.6841129720,99.1406708530,99.9998794728,19.8893082709,0.103038274450,-56668.2527799,57780.4847524,89.2358192687
argus,2022-09-04T04:07:18Z,0.376070417787,-0.221800721371,0.947934650513,1.04364966381,52205.2944741,closed_100km,0.364121974769,-0.212989023457,0.921796499676,72.4742444029,80.8626157004,99.9999540906,0.433912151017,-0.157750645312,-0.903349479655,-55.7423948942,99.1715186754,99.9998796643,20.0043878615,0.104765901175,-56659.0650201,57793.7472595,88.6907562890
argus,2022-09-04T04:07:19Z,0.375087476782,-0.221285030972,0.948443254540,1.04364854585,52196.7989539,closed_100km,0.363177604288,-0.212492966346,0.922281011543,72.5387990357,80.8206407380,99.9999543851,0.433162570298,-0.157109755368,-0.903817229452,-55.8003926621,99.2056819687,99.9998798558,20.1202512994,0.106522463166,-56649.8221408,57808.0167619,88.1552319676
argus,2022-09-04T04:07:20Z,0.374104026857,-0.220769031375,0.948950528796,1.04364739938,52188.2768541,closed_100km,0.362232733519,-0.211996614766,0.922764307837,72.6033474305,80.7783920633,99.9999546791,0.432423573038,-0.156446209516,-0.904282537266,-55.8581662891,99.2424462687,99.9998800473,20.2369013797,0.108308551845,-56640.5250008,57823.0557707,87.6300937615
argus,2022-09-04T04:07:21Z,0.373120068013,-0.220252722625,0.949456473272,1.04364622436,52179.7285378,closed_100km,0.361287335525,-0.211499956477,0.923246401746,72.6678913702,80.7358652619,99.9999549725,0.431685202433,-0.155780297353,-0.904746629078,-55.9159018389,99.2795768056,99.9998802395,20.3543288317,0.110125214071,-56631.1738921,57838.1263801,87.1130359393
argus,2022-09-04T04:07:22Z,0.372135619464,-0.219736109322,0.949961239957,1.04364516692,52171.1323891,closed_100km,0.360341421935,-0.211002947509,0.923727298519,72.7324319092,80.6930650919,99.9999552655,0.430938428888,-0.155130502289,-0.905210623983,-55.9737696011,99.3150277979,99.9998804330,20.4724814329,0.111973088592,-56620.4971913,57852.5547910,86.6023169743
argus,2022-09-04T04:07:23Z,0.371150652389,-0.219219184678,0.950464600839,1.04364400786,52162.5217466,closed_100km,0.359395024930,-0.210505647892,0.924206971837,72.7969652444,80.6499832738,99.9999555579,0.430188949520,-0.154485562826,-0.905673757953,-56.0316555994,99.3500476207,99.9998806274,20.5913644337,0.113852769255,-56611.0366167,57866.7521286,86.0974669137
argus,2022-09-04T04:07:24Z,0.370165204187,-0.218701947641,0.950966705778,1.04364289668,52153.8747180,closed_100km,0.358448130621,-0.210008031150,0.924685432999,72.8614930405,80.6066189274,99.9999558498,0.429449609947,-0.153819106150,-0.906134440105,-56.0893171368,99.3875629403,99.9998808218,20.7110213627,0.115764971217,-56601.5242041,57881.6807225,85.5998552324
argus,2022-09-04T04:07:25Z,0.369179247067,-0.218184401630,0.951467480893,1.04364175691,52145.2029383,closed_100km,0.357500722980,-0.209510114150,0.925162684224,72.9260154579,80.5629643799,99.9999561411,0.428715804718,-0.153140197194,-0.906593292564,-56.1468467678,99.4265704465,99.9998810166,20.8314779335,0.117710518154,-56591.9601705,57897.0095178,85.1092505437
argus,2022-09-04T04:07:26Z,0.368192790637,-0.217666548964,0.951967002172,1.04364066174,52136.4957909,closed_100km,0.356552827663,-0.209011897360,0.925638715392,72.9905312177,80.5190192998,99.9999564319,0.427993297228,-0.152436950492,-0.907049588391,-56.2041334435,99.4683991360,99.9998812114,20.9527569650,0.119690205077,-56582.3454256,57913.1734322,84.6257277321
argus,2022-09-04T04:07:27Z,0.367205830830,-0.217148405712,0.952465192358,1.04363954264,52127.7639020,closed_100km,0.355604415048,-0.208513393447,0.926113534897,73.0550412967,80.4747748748,99.9999567222,0.427271732892,-0.151730551393,-0.907504623229,-56.2613743182,99.5106975938,99.9998814068,21.0748234318,0.121705001633,-56572.6800335,57929.3989293,84.1474218338
argus,2022-09-04T04:07:28Z,0.366218384358,-0.216629931944,0.952962127805,1.04363846685,52118.9978316,closed_100km,0.354655478778,-0.208014565587,0.926587153203,73.1195473629,80.4302324640,99.9999570119,0.426542749227,-0.151038170078,-0.907959456593,-56.3187307549,99.5515507825,99.9998816034,21.1976556871,0.123755899520,-56562.9647438,57945.0580225,83.6728349587
argus,2022-09-04T04:07:29Z,0.365230430443,-0.216111183708,0.953457654890,1.04363729845,52110.2180130,closed_100km,0.353706058651,-0.207515471359,0.927059542102,73.1840453260,80.3853846681,99.9999573010,0.425817213174,-0.150337867771,-0.908412653345,-56.3759861379,99.5934114710,99.9998818004,21.3212829252,0.125843397497,-56553.2002390,57960.9542817,83.1981950453
argus,2022-09-04T04:07:30Z,0.364241999469,-0.215592107314,0.953952003214,1.04363624666,52101.4611870,closed_100km,0.352756894418,-0.207022172120,0.927529076660,73.2482740184,80.3393931852,99.9999575884,0.426228577897,-0.147493511905,-0.908684095248,-56.4069198906,99.8781867826,99.9998819072,21.4828403310,0.133914338092,-56545.1946198,58058.3506135,75.4941923109
argus,2022-09-04T04:07:31Z,0.363253083304,-0.215072734864,0.954445018272,1.04363517415,52092.6164538,closed_100km,0.351806478954,-0.206522521955,0.927999027026,73.3127578993,80.2939215736,99.9999578763,0.425512104979,-0.146764150398,-0.909134415369,-56.4639825515,99.9237526091,99.9998821047,21.6105129949,0.136429098091,-56535.3439820,58075.2226261,74.8084252684
argus,2022-09-04T04:07:32Z,0.362263663765,-0.214553072052,0.954936702184,1.04363407763,52083.7488127,closed_100km,0.350855565616,-0.206022594078,0.928467755558,73.3772347480,80.2481337963,99.9999581637,0.424802989292,-0.146023846493,-0.909581704082,-56.5207607600,99.9707564854,99.9998823020,21.7390476829,0.138997514206,-56525.4457716,58092.4595476,74.1226343375
argus,2022-09-04T04:07:33Z,0.361273753495,-0.214033094975,0.955427054055,1.04363295575,52074.8590778,closed_100km,0.349904166821,-0.205522365968,0.928935262434,73.4417047837,80.2020311452,99.9999584505,0.424091958732,-0.145273458357,-0.910030108105,-56.5777901092,100.018836472,99.9998825010,21.8684693180,0.141621101271,-56515.5008948,58109.9587678,73.4364184739
argus,2022-09-04T04:07:34Z,0.360283349459,-0.213512829896,0.955916150759,1.04363188324,52065.9362156,closed_100km,0.348952251830,-0.205021842120,0.929401558034,73.5061693187,80.1556053985,99.9999587367,0.423383632425,-0.144528330483,-0.910475047123,-56.6345007170,100.066643036,99.9998826996,21.9987702781,0.144301955922,-56505.5094569,58127.2609553,72.7486089998
argus,2022-09-04T04:07:35Z,0.359292472876,-0.212992244990,0.956403913271,1.04363078855,52056.9917502,closed_100km,0.347999867493,-0.204521011875,0.929866627006,73.5706264569,80.1088602174,99.9999590223,0.422667755684,-0.143782645867,-0.910922178360,-56.6916162245,100.114429072,99.9998829004,22.1299743364,0.147041678775,-56495.4727571,58144.4702025,72.0589138862
